ds,AAPL,GOOG,JNJ,KO,MSFT,NVDA,PG,TSLA
2022-02-11,168.64,134.13,167.71,60.29,295.04,239.49,156.29,286.6667
2022-02-14,168.88,135.3,165.6,60.68,295.0,242.67,156.74,291.92
2022-02-15,172.79,136.4255,167.31,60.91,300.47,264.95,156.82,307.4767
2022-02-16,172.55,137.4875,167.21,60.9,299.5,265.11,158.01,307.7967
2022-02-17,168.88,132.3085,166.19,62.12,290.73,245.07,159.82,292.1167
2022-02-18,167.3,130.4675,163.36,62.54,287.93,236.42,159.9,285.66
2022-02-22,164.32,129.4025,161.14,62.28,287.72,233.9,157.93,273.8433
2022-02-23,160.07,127.585,161.22,61.59,280.27,223.87,155.96,254.68
2022-02-24,162.74,132.6735,158.14,60.51,294.59,237.48,151.76,266.9233
2022-02-25,164.85,134.5195,166.0,62.85,297.31,241.57,158.24,269.9567
2022-02-28,165.12,134.891,164.57,62.24,298.79,243.85,155.89,290.1433
2022-03-01,163.2,134.168,164.0,61.97,294.95,234.77,153.31,288.1233
2022-03-02,166.56,134.7515,166.04,62.43,300.19,242.2,153.79,293.2967
2022-03-03,166.23,134.308,168.48,62.47,295.92,237.14,154.36,279.7633
2022-03-04,163.17,132.122,169.48,62.57,289.86,229.36,155.14,279.43
2022-03-07,159.3,126.4645,172.21,61.08,278.91,213.52,152.84,268.1933
2022-03-08,157.44,127.2785,168.72,58.66,275.85,215.14,146.79,274.8
2022-03-09,162.95,133.866,169.36,58.96,288.5,230.14,148.77,286.3233
2022-03-10,158.52,132.682,169.66,57.88,285.59,226.58,144.94,279.4333
2022-03-11,154.73,130.4755,169.35,57.92,280.07,221.0,143.22,265.1167
2022-03-14,150.62,126.741,171.69,58.54,276.44,213.3,145.05,255.4567
2022-03-15,155.09,129.6605,176.14,59.62,287.15,229.73,150.27,267.2967
2022-03-16,159.59,133.6905,174.52,59.46,294.39,244.96,149.76,280.0767
2022-03-17,160.62,134.6005,176.8,60.09,295.22,247.66,150.23,290.5333
2022-03-18,163.98,136.8015,174.84,60.1,300.43,264.53,150.15,301.7967
2022-03-21,165.38,136.4785,175.83,60.58,299.16,267.34,150.72,307.0533
2022-03-22,168.82,140.2775,175.0,60.8,304.06,265.24,151.88,331.3267
2022-03-23,170.21,138.5035,174.34,60.4,299.49,256.34,150.82,333.0367
2022-03-24,174.07,141.312,175.24,60.98,304.1,281.5,151.08,337.9733
2022-03-25,174.72,141.5215,176.92,61.53,303.68,276.92,152.83,336.88
2022-03-28,175.6,141.95,177.83,61.92,310.7,282.19,153.88,363.9467
2022-03-29,178.96,143.25,177.74,62.16,315.41,286.56,155.46,366.5233
2022-03-30,177.77,142.6445,179.59,62.21,313.86,276.9,154.39,364.6633
2022-03-31,174.61,139.6495,177.23,62.0,308.31,272.86,152.8,359.2
2022-04-01,174.31,140.7,178.19,62.87,309.42,267.12,155.09,361.53
2022-04-04,178.44,143.6425,176.47,62.54,314.97,273.6,154.08,381.8167
2022-04-05,175.06,141.063,177.61,62.47,310.88,259.31,154.62,363.7533
2022-04-06,171.83,137.176,182.23,63.1,299.5,244.07,156.83,348.5867
2022-04-07,172.14,136.465,181.76,63.44,301.37,242.08,158.86,352.42
2022-04-08,170.09,134.0105,182.12,63.83,296.97,231.19,160.1,341.83
2022-04-11,165.75,129.7965,179.84,63.81,285.26,219.17,159.49,325.31
2022-04-12,167.66,128.3745,179.9,64.56,282.06,215.04,159.01,328.9833
2022-04-13,170.4,130.286,180.66,64.73,287.62,222.03,159.46,340.79
2022-04-14,165.29,127.253,179.9,65.02,279.83,212.58,158.57,328.3333
2022-04-18,165.07,127.961,177.66,64.44,280.52,217.83,157.06,334.7633
2022-04-19,167.4,130.531,183.08,65.07,285.3,221.98,159.41,342.7167
2022-04-20,167.23,128.2455,183.89,65.96,286.36,214.82,163.65,325.7333
2022-04-21,166.42,124.9375,183.36,66.21,280.81,201.83,162.61,336.26
2022-04-22,161.79,119.614,181.54,65.25,274.03,195.15,161.25,335.0167
2022-04-25,162.88,123.25,186.01,65.94,280.72,199.02,162.55,332.6733
2022-04-26,156.8,119.506,184.68,65.05,270.22,187.88,159.79,292.14
2022-04-27,156.57,115.0205,182.1,65.56,283.22,184.15,159.36,293.8367
2022-04-28,163.64,119.4115,183.46,66.19,289.63,197.82,163.41,292.5033
2022-04-29,157.65,114.9665,180.46,64.61,277.52,185.47,160.55,290.2533
2022-05-02,157.96,117.157,178.64,63.44,284.47,195.33,158.38,300.98
2022-05-03,159.48,118.1295,178.29,63.08,281.78,196.02,156.21,303.0833
2022-05-04,166.02,122.575,180.2,65.03,289.98,203.34,157.36,317.54
2022-05-05,156.77,116.7465,176.76,64.51,277.35,188.44,154.46,291.0933
2022-05-06,157.28,115.66,176.37,64.74,274.73,186.75,156.0,288.55
2022-05-09,152.06,113.084,177.33,64.61,264.58,169.5,155.61,262.37
2022-05-10,154.51,114.5845,177.09,64.01,269.5,175.95,154.79,266.68
2022-05-11,146.5,113.961,176.13,64.31,260.55,166.3,152.61,244.6667
2022-05-12,142.56,113.161,177.87,64.51,255.35,161.75,151.99,242.6667
2022-05-13,147.11,116.5155,176.85,65.72,261.12,177.06,153.62,256.53
2022-05-16,145.54,114.7925,178.08,65.96,261.5,172.64,155.12,241.4567
2022-05-17,149.24,116.7015,178.82,65.78,266.82,181.77,154.68,253.87
2022-05-18,140.82,112.401,175.5,61.2,254.08,169.38,145.04,236.6033
2022-05-19,137.35,110.7455,173.94,60.0,253.14,171.24,141.7,236.4733
2022-05-20,137.59,109.313,176.98,60.98,252.56,166.94,141.79,221.3
2022-05-23,143.11,111.6665,179.44,62.86,260.65,168.98,145.05,224.9667
2022-05-24,140.36,105.926,181.4,64.02,259.62,161.54,147.63,209.3867
2022-05-25,140.52,105.8395,179.62,64.07,262.52,169.75,145.21,219.6
2022-05-26,143.78,108.296,179.46,64.3,265.9,178.51,146.48,235.91
2022-05-27,149.64,112.799,181.09,64.68,273.24,188.11,148.72,253.21
2022-05-31,148.84,114.039,179.53,63.38,271.87,186.72,147.88,252.7533
2022-06-01,148.71,114.137,177.71,63.07,272.42,183.2,145.64,246.79
2022-06-02,151.21,117.746,177.15,63.73,274.58,195.92,147.21,258.3333
2022-06-03,145.38,114.564,176.42,62.97,270.02,187.2,145.89,234.5167
2022-06-06,146.14,117.0105,176.4,62.87,268.75,187.86,145.32,238.28
2022-06-07,148.71,117.2295,178.34,63.25,272.5,189.26,146.94,238.8867
2022-06-08,147.96,117.238,177.28,62.89,270.41,186.48,145.11,241.8667
2022-06-09,142.64,114.918,173.71,61.8,264.79,180.48,142.49,239.7067
2022-06-10,137.13,111.4275,172.55,61.41,252.99,169.74,141.95,232.23
2022-06-13,131.88,106.8765,170.81,61.34,242.26,156.47,138.15,215.7367
2022-06-14,132.76,107.194,168.19,59.23,244.49,158.36,133.84,220.89
2022-06-15,135.43,110.3905,169.99,59.67,251.76,165.27,132.51,233.0
2022-06-16,130.06,106.636,170.08,59.07,244.97,156.01,133.32,213.1
2022-06-17,131.56,107.8655,169.46,59.43,247.65,158.8,132.36,216.76
2022-06-21,135.87,112.015,173.01,60.7,253.74,165.66,136.37,237.0367
2022-06-22,135.35,112.034,175.74,61.15,253.13,163.6,138.5,236.0867
2022-06-23,138.27,112.6845,179.66,61.88,258.86,162.25,142.3,235.07
2022-06-24,141.66,118.538,182.29,63.04,267.7,171.26,144.35,245.7067
2022-06-27,141.66,116.6225,182.12,62.91,264.89,168.69,143.25,244.92
2022-06-28,137.44,112.5715,176.94,62.28,256.48,159.82,140.92,232.6633
2022-06-29,139.23,112.2565,176.99,62.73,260.26,155.42,142.2,228.49
2022-06-30,136.72,109.3725,177.51,62.91,256.83,151.59,143.79,224.4733
2022-07-01,138.93,109.081,179.52,64.38,259.58,145.23,146.11,227.2633
2022-07-05,141.56,113.887,178.14,63.28,262.85,149.64,144.7,233.0667
2022-07-06,142.92,115.2135,178.3,63.41,266.21,151.3,146.05,231.7333
2022-07-07,146.35,119.306,178.5,62.91,268.4,158.58,146.0,244.5433
2022-07-08,147.04,120.1685,178.28,63.14,267.66,158.38,145.02,250.7633
2022-07-11,144.87,116.5225,178.35,62.94,264.51,151.52,146.04,234.3433
2022-07-12,145.86,114.8495,175.85,62.67,253.67,150.82,144.75,233.07
2022-07-13,145.49,112.187,175.44,62.38,252.72,151.64,145.7,237.04
2022-07-14,148.47,111.44,175.68,62.18,254.08,153.72,145.27,238.3133
2022-07-15,150.17,112.767,178.23,62.5,256.72,157.62,145.07,240.0667
2022-07-18,147.07,109.91,174.23,61.65,254.25,161.01,143.31,240.5467
2022-07-19,151.0,114.62,171.69,62.53,259.53,169.92,144.04,245.53
2022-07-20,153.04,114.7,170.71,61.5,262.27,178.07,141.55,247.5
2022-07-21,155.35,115.04,171.31,61.36,264.84,180.5,140.77,271.7067
2022-07-22,154.09,108.36,172.12,61.59,260.36,173.19,143.02,272.2433
2022-07-25,152.95,108.21,172.46,62.19,258.83,170.24,143.99,268.4333
2022-07-26,151.6,105.44,173.68,63.21,251.9,165.33,144.27,258.86
2022-07-27,156.79,113.6,173.2,63.01,268.74,177.9,145.64,274.82
2022-07-28,157.35,114.59,174.2,64.06,276.41,179.84,148.06,280.9
2022-07-29,162.51,116.64,174.52,64.17,280.74,181.63,138.91,297.15
2022-08-01,161.51,115.48,173.91,64.52,278.01,184.41,142.9,297.2767
2022-08-02,160.01,115.9,172.92,63.64,274.82,185.26,141.95,300.5867
2022-08-03,166.13,118.78,174.59,63.92,282.47,188.93,144.88,307.3967
2022-08-04,165.81,118.87,171.79,63.67,283.65,192.15,144.65,308.6333
2022-08-05,165.35,118.22,171.11,63.38,282.91,189.89,144.72,288.17
2022-08-08,164.87,118.14,170.2,62.97,280.32,177.93,145.27,290.4233
2022-08-09,164.92,117.5,170.18,63.05,282.3,170.86,144.93,283.3333
2022-08-10,169.24,120.65,170.67,63.65,289.16,180.97,146.3,294.3567
2022-08-11,168.49,119.82,167.14,63.22,287.02,179.42,145.26,286.63
2022-08-12,172.1,122.65,165.3,63.7,291.91,187.09,146.67,300.03
2022-08-15,173.19,122.88,166.09,64.5,293.47,190.32,148.56,309.32
2022-08-16,173.03,122.51,167.57,65.03,292.71,188.79,149.93,306.5633
2022-08-17,174.55,120.32,167.58,64.88,291.32,183.35,149.24,303.9967
2022-08-18,174.15,120.86,166.77,65.22,290.17,187.73,149.77,302.87
2022-08-19,171.52,118.12,169.31,65.17,286.15,178.49,149.73,296.6667
2022-08-22,167.57,115.07,167.59,64.2,277.75,170.34,149.33,289.9133
2022-08-23,167.23,114.77,166.13,64.27,276.44,171.81,146.45,296.4533
2022-08-24,167.53,114.7,165.58,64.36,275.79,172.22,145.82,297.0967
2022-08-25,170.03,117.7,167.13,64.67,278.85,179.13,145.7,296.07
2022-08-26,163.62,111.3,164.27,63.11,268.09,162.6,142.29,288.09
2022-08-29,161.38,110.34,163.0,62.73,265.23,158.01,141.69,284.82
2022-08-30,158.91,109.91,162.43,62.15,262.97,154.68,140.18,277.7
2022-08-31,157.22,109.15,161.34,61.71,261.47,150.94,137.94,275.61
2022-09-01,157.96,110.55,165.34,62.0,260.4,139.37,139.64,277.16
2022-09-02,155.81,108.68,162.74,61.15,256.06,136.47,137.16,270.21
2022-09-06,154.53,107.48,163.18,61.18,253.25,134.65,135.63,274.42
2022-09-07,155.96,110.48,164.07,62.31,258.09,137.14,137.68,283.7
2022-09-08,154.46,109.42,165.39,62.12,258.52,139.9,137.86,289.26
2022-09-09,157.37,111.78,165.71,62.32,264.46,143.87,139.96,299.68
2022-09-12,163.43,111.87,165.64,62.5,266.65,145.05,141.1,304.42
2022-09-13,153.84,105.31,161.33,60.47,251.99,131.31,138.18,292.13
2022-09-14,155.31,105.87,164.66,60.79,252.22,131.28,138.51,302.61
2022-09-15,152.37,103.9,165.08,59.53,245.38,129.29,137.44,303.75
2022-09-16,150.7,103.63,167.6,59.54,244.74,131.98,138.28,303.35
2022-09-19,154.48,103.85,166.28,59.99,244.52,133.82,137.99,309.07
2022-09-20,156.9,101.83,164.97,59.9,242.45,131.76,137.5,308.73
2022-09-21,153.72,100.01,163.28,59.4,238.95,132.61,135.73,300.8
2022-09-22,152.74,100.57,166.18,59.26,240.98,125.61,136.21,288.59
2022-09-23,150.43,99.17,166.72,58.6,237.92,125.16,135.58,275.33
2022-09-26,150.77,98.81,165.7,57.87,237.45,122.28,135.71,276.01
2022-09-27,151.76,98.09,164.94,56.38,236.41,124.13,131.98,282.94
2022-09-28,149.84,100.74,166.36,56.98,241.07,127.36,131.98,287.81
2022-09-29,142.48,98.09,164.53,56.57,237.5,122.2,128.7,268.21
2022-09-30,138.2,96.15,163.36,56.02,232.9,121.39,126.25,265.25
2022-10-03,142.45,99.3,163.2,56.65,240.74,125.12,128.51,242.4
2022-10-04,146.1,102.41,165.62,56.78,248.88,131.67,130.1,249.44
2022-10-05,146.4,102.22,165.11,56.24,249.2,132.09,129.2,240.81
2022-10-06,145.43,102.24,161.91,55.03,246.79,131.3,126.48,238.13
2022-10-07,140.09,99.57,160.2,54.51,234.24,120.76,124.27,223.07
2022-10-10,140.42,98.71,160.41,54.39,229.25,116.7,123.76,222.96
2022-10-11,138.98,98.05,162.73,54.48,225.41,115.86,124.23,216.5
2022-10-12,138.34,98.3,162.69,55.14,225.75,115.0,124.43,217.24
2022-10-13,142.99,99.71,165.15,55.87,234.24,119.6,126.31,221.72
2022-10-14,138.38,97.18,164.46,54.98,228.56,112.27,125.08,204.99
2022-10-17,142.41,100.78,166.59,55.69,237.53,118.88,127.34,219.35
2022-10-18,143.75,101.39,166.01,56.44,238.5,119.67,128.37,220.19
2022-10-19,143.86,100.29,164.69,55.96,236.48,120.51,129.56,222.04
2022-10-20,143.39,100.53,165.11,55.08,236.15,121.94,126.99,207.28
2022-10-21,147.27,101.48,168.71,55.96,242.12,124.66,128.58,214.44
2022-10-24,149.45,102.97,170.98,57.57,247.25,125.99,129.37,211.25
2022-10-25,152.34,104.93,170.71,58.95,250.66,132.61,130.86,222.415
2022-10-26,149.35,94.82,172.21,59.39,231.32,128.96,131.78,224.64
2022-10-27,144.8,92.6,172.31,59.53,226.75,131.76,131.88,225.09
2022-10-28,155.74,96.58,174.87,60.76,235.87,138.34,135.22,228.52
2022-10-31,153.34,94.66,173.97,59.85,232.13,134.97,134.67,227.54
2022-11-01,150.65,90.5,173.09,59.64,228.17,135.43,134.88,227.82
2022-11-02,145.03,87.07,170.43,58.81,220.1,132.19,132.94,214.98
2022-11-03,138.88,83.49,170.72,58.78,214.25,134.21,132.03,215.31
2022-11-04,138.38,86.7,171.48,59.26,221.39,141.56,134.44,207.47
2022-11-07,138.92,88.65,172.98,59.49,227.87,143.01,136.5,197.08
2022-11-08,139.5,88.91,173.84,59.6,228.87,146.02,136.81,191.3
2022-11-09,134.87,87.4,172.45,58.77,224.51,137.76,136.48,177.59
2022-11-10,146.87,94.17,174.47,60.88,242.98,157.5,141.18,190.72
2022-11-11,149.7,96.73,169.25,61.32,247.11,163.27,140.97,195.97
2022-11-14,148.28,96.03,171.91,60.73,241.55,162.95,140.98,190.95
2022-11-15,150.04,98.72,172.39,60.63,241.97,166.66,140.49,194.42
2022-11-16,148.79,98.99,173.46,60.52,241.73,159.1,141.74,186.92
2022-11-17,150.72,98.5,174.86,60.71,241.68,156.77,140.87,183.17
2022-11-18,151.29,97.8,176.2,61.14,241.22,154.09,142.57,180.19
2022-11-21,148.01,95.83,175.97,62.08,242.05,153.17,144.38,167.87
2022-11-22,150.18,97.33,176.82,62.35,245.03,160.38,145.62,169.91
2022-11-23,151.07,98.82,177.01,62.63,247.58,165.19,146.45,183.2
2022-11-25,148.11,97.6,177.24,62.69,247.49,162.7,146.72,182.86
2022-11-28,144.22,96.25,177.33,62.7,241.76,158.27,146.6,182.92
2022-11-29,141.17,95.44,176.09,62.48,240.33,156.39,145.48,180.83
2022-11-30,148.03,101.45,178.0,63.61,255.14,169.23,149.16,194.7
2022-12-01,148.31,101.28,178.74,63.79,254.69,171.35,149.25,194.7
2022-12-02,147.81,100.83,178.88,64.35,255.02,168.76,150.61,194.86
2022-12-05,146.63,99.87,178.78,63.47,250.2,166.1,149.09,182.45
2022-12-06,142.91,97.31,176.1,63.44,245.12,159.87,149.28,179.82
2022-12-07,140.94,95.15,177.17,63.54,244.37,161.2,150.24,174.04
2022-12-08,142.65,93.95,177.2,63.81,247.4,171.69,151.32,173.44
2022-12-09,142.16,93.07,175.74,63.14,245.42,170.01,150.92,179.05
2022-12-12,144.49,93.56,177.84,63.97,252.51,175.35,152.47,167.82
2022-12-13,145.47,95.85,179.21,63.99,256.92,180.72,152.24,160.95
2022-12-14,143.21,95.31,179.76,63.99,257.22,176.74,152.84,156.8
2022-12-15,136.5,91.2,177.49,63.11,249.01,169.52,151.11,157.67
2022-12-16,134.51,90.86,175.67,62.75,244.69,165.71,150.44,150.23
2022-12-19,132.37,89.15,175.48,62.84,240.45,162.54,150.4,149.87
2022-12-20,132.3,89.63,175.67,62.79,241.8,160.85,150.46,137.8
2022-12-21,135.45,90.25,177.68,63.8,244.43,165.01,151.84,137.57
2022-12-22,132.23,88.26,177.03,63.34,238.19,153.39,152.19,125.35
2022-12-23,131.86,89.81,177.48,63.82,238.73,152.06,152.62,123.15
2022-12-27,130.03,87.93,177.43,64.21,236.96,141.21,153.95,109.1
2022-12-28,126.04,86.46,176.66,63.57,234.53,140.36,151.96,112.71
2022-12-29,129.61,88.95,177.56,63.95,241.01,146.03,152.59,121.82
2022-12-30,129.93,88.73,176.65,63.61,239.82,146.14,151.56,123.18
2023-01-03,125.07,89.7,178.19,62.95,239.58,143.15,151.57,108.1
2023-01-04,126.36,88.71,180.13,62.92,229.1,147.49,152.23,113.64
2023-01-05,125.02,86.77,178.8,62.2,222.31,142.65,150.34,110.34
2023-01-06,129.62,88.16,180.25,63.4,224.93,148.59,153.92,113.06
2023-01-09,130.15,88.8,175.58,62.61,227.12,156.28,152.04,119.77
2023-01-10,130.73,89.24,175.16,62.13,228.85,159.09,151.89,118.85
2023-01-11,133.49,92.26,174.88,62.01,235.77,160.01,150.66,123.22
2023-01-12,133.41,91.91,174.0,61.21,238.51,165.11,149.81,123.56
2023-01-13,134.76,92.8,173.43,61.43,239.23,168.99,150.88,122.4
2023-01-17,135.94,92.16,172.36,61.68,240.35,177.02,150.44,131.49
2023-01-18,135.21,91.78,169.76,59.81,235.81,173.77,146.41,128.78
2023-01-19,135.27,93.91,169.53,59.72,231.93,167.65,142.42,127.17
2023-01-20,137.87,99.28,168.74,60.08,240.22,178.39,142.97,133.42
2023-01-23,141.11,101.21,168.31,60.23,242.58,191.93,141.05,143.75
2023-01-24,142.53,99.21,168.31,60.55,242.04,192.65,141.82,143.89
2023-01-25,141.86,96.73,169.51,60.93,240.61,193.23,141.72,144.43
2023-01-26,143.96,99.16,168.89,60.81,248.0,198.02,141.15,160.27
2023-01-27,145.93,100.71,168.23,60.49,248.16,203.65,140.57,177.9
2023-01-30,143.0,97.95,162.0,60.64,242.71,191.62,141.01,166.66
2023-01-31,144.29,99.87,163.42,61.32,247.81,195.37,142.38,173.22
2023-02-01,145.43,101.43,164.92,61.33,252.75,209.43,143.19,181.41
2023-02-02,150.82,108.8,165.54,60.28,264.6,217.09,142.17,188.27
2023-02-03,154.5,105.22,164.61,59.83,258.35,211.0,142.61,189.98
2023-02-06,151.73,103.47,163.36,60.17,256.77,210.89,141.4,194.76
2023-02-07,154.65,108.04,163.4,60.07,267.56,221.73,140.02,196.81
2023-02-08,151.92,100.0,163.61,59.72,266.73,222.05,138.57,201.29
2023-02-09,150.87,95.46,161.4,59.62,263.62,223.37,137.05,207.32
2023-02-10,151.01,94.86,162.15,59.62,263.1,212.65,138.26,196.89
2023-02-13,153.85,95.0,162.75,60.6,271.32,217.88,140.07,194.64
2023-02-14,153.2,94.95,162.04,59.59,272.17,229.71,139.28,209.25
2023-02-15,155.33,97.1,159.37,59.59,269.32,227.64,138.96,214.24
2023-02-16,153.71,95.78,158.24,59.22,262.15,220.02,137.14,202.04
2023-02-17,152.55,94.59,160.39,60.12,258.06,213.88,140.01,208.31
2023-02-21,148.48,92.05,158.0,59.8,252.67,206.55,139.91,197.37
2023-02-22,148.91,91.8,157.78,59.98,251.51,207.54,140.5,200.86
2023-02-23,149.4,91.07,157.73,60.09,254.77,236.64,140.05,202.07
2023-02-24,146.71,89.35,155.97,59.84,249.22,232.86,139.26,196.88
2023-02-27,147.92,90.1,155.63,59.82,250.16,235.01,139.14,207.63
2023-02-28,147.41,90.3,153.26,59.51,249.42,232.16,137.56,205.71
2023-03-01,145.31,90.51,152.57,58.86,246.27,226.98,137.66,202.77
2023-03-02,145.91,92.31,152.45,59.72,251.11,233.14,139.93,190.9
2023-03-03,151.03,94.02,154.02,59.44,255.29,238.9,140.95,197.79
2023-03-06,153.83,95.58,155.56,60.36,256.87,235.54,140.35,193.81
2023-03-07,151.6,94.17,154.09,60.01,254.15,232.88,137.56,187.71
2023-03-08,152.87,94.65,152.96,60.04,253.7,241.81,137.58,182.0
2023-03-09,150.59,92.66,151.24,59.46,252.32,234.36,136.57,172.92
2023-03-10,148.5,91.01,151.61,59.21,248.59,229.65,137.19,173.44
2023-03-13,150.47,91.66,153.06,59.81,253.92,229.66,138.14,174.48
2023-03-14,152.59,94.25,153.92,60.03,260.79,240.63,139.85,183.26
2023-03-15,152.99,96.55,154.35,60.43,265.44,242.28,141.83,180.45
2023-03-16,155.85,101.07,154.03,60.3,276.2,255.41,142.89,184.13
2023-03-17,155.0,102.46,152.38,60.02,279.43,257.25,142.93,180.13
2023-03-20,157.4,101.93,153.89,60.6,272.23,259.0,145.13,183.25
2023-03-21,159.28,105.84,153.89,60.32,273.78,261.99,144.08,197.58
2023-03-22,157.83,104.22,151.05,60.05,272.29,264.68,143.99,191.15
2023-03-23,158.93,106.26,151.13,59.92,277.66,271.91,143.79,192.22
2023-03-24,160.25,106.06,152.65,60.9,280.57,267.79,146.72,190.41
2023-03-27,158.28,103.06,153.3,61.35,276.38,265.31,145.95,191.81
2023-03-28,157.65,101.36,151.82,61.42,275.23,264.1,146.36,189.19
2023-03-29,160.77,101.9,153.31,61.86,280.51,269.84,146.81,193.88
2023-03-30,162.36,101.32,153.43,61.85,284.05,273.83,147.45,195.28
2023-03-31,164.9,104.0,155.0,62.03,288.3,277.77,148.69,207.46
2023-04-03,166.17,104.91,156.85,62.4,287.23,279.65,149.51,194.77
2023-04-04,165.63,105.12,158.49,62.21,287.18,274.53,150.23,192.58
2023-04-05,163.76,104.95,165.61,62.8,284.34,268.81,151.26,185.52
2023-04-06,164.66,108.9,165.15,62.84,291.6,270.37,152.22,185.06
2023-04-10,162.03,106.95,164.32,62.69,289.39,275.79,150.96,184.51
2023-04-11,160.8,106.12,164.27,62.58,282.83,271.69,150.66,186.79
2023-04-12,160.1,105.22,163.92,62.69,283.49,264.95,151.07,180.54
2023-04-13,165.56,108.19,166.11,63.15,289.84,264.63,151.77,185.9
